student_id	year	college	major
710	2019	Timothy Dwight College	Ethics,Politics & Economics
711	2021	Pauli Murray College	Undeclared
712	2022	Trumbull College	Undeclared
713	2021	Timothy Dwight College	Undeclared
714	2019	Saybrook College	Mechanical Engineering
715	2022	Benjamin Franklin College	Undeclared
716	2022	Morse College	Undeclared
717	2020	Branford College	Astrophysics
718	2021	Davenport College	Undeclared
719	2021	Jonathan Edwards College	Undeclared
720	2020	Morse College	Music
721	2022	Trumbull College	Undeclared
722	2021	Benjamin Franklin College	Undeclared
723	2022	Trumbull College	Undeclared
724	2020	Berkeley College	Ethnicity, Race & Migration
725	2022	Jonathan Edwards College	Undeclared
726	2021	Ezra Stiles College	Computer Science & Mathematics
727	2022	Pierson College	Undeclared
728	2020	Pierson College	Economics & Mathematics
729	2022	Davenport College	Undeclared
730	2020	Morse College	Elec.Engineering/Computer Sci
731	2019	Grace Hopper College	Political Science
732	2021	Morse College	Undeclared
733	2022	Berkeley College	Undeclared
734	2019	Branford College	Geology & Geophysics
735	2020	Branford College	English
736	2022	Timothy Dwight College	Undeclared
737	2020	Grace Hopper College	History
738	2020	Morse College	English
739	2020	Benjamin Franklin College	Economics
740	2021	Benjamin Franklin College	Undeclared
741	2022	Davenport College	Undeclared
742	2019	Timothy Dwight College	Chemistry
743	2021	Benjamin Franklin College	Undeclared
744	2021	Davenport College	Undeclared
745	2020	Saybrook College	Economics
746	2020	Ezra Stiles College	Ethics,Politics & Economics
747	2022	Benjamin Franklin College	Statistics and Data Science
748	2021	Jonathan Edwards College	Undeclared
749	2020	Grace Hopper College	Molecular Biophysics & Biochem
750	2022	Silliman College	Women'sGender&SexualityStudies;
751	2021	Jonathan Edwards College	Economics
752	2021	Saybrook College	Undeclared
753	2019	Morse College	History
754	2021	Trumbull College	Art
755	2020	Silliman College	Political Science
756	2020	Trumbull College	Global Affairs
757	2020	Branford College	Art
758	2019	Branford College	Computer Science
759	2019	Davenport College	Molecular,Cellular,Dev Biology
760	2021	Morse College	History
761	2022	Trumbull College	Undeclared
762	2021	Trumbull College	Undeclared
763	2019	Grace Hopper College	Global Affairs
764	2022	Davenport College	Undeclared
765	2020	Pauli Murray College	Computer Science
766	2021	Saybrook College	Computer Science & Psychology
767	2022	Trumbull College	Undeclared
768	2022	Berkeley College	Undeclared
769	2021	Grace Hopper College	Physics
770	2020	Morse College	Political Science
771	2019	Jonathan Edwards College	Psychology
772	2020	Silliman College	Humanities
773	2019	Ezra Stiles College	Economics
774	2021	Davenport College	Undeclared
775	2020	Davenport College	Psychology
776	2020	Trumbull College	Economics
777	2022	Davenport College	Undeclared
778	2019	Davenport College	Political Science
779	2019	Berkeley College	History
780	2019	Pauli Murray College	History
781	2020	Grace Hopper College	Molecular,Cellular,Dev Biology
782	2020	Pauli Murray College	Psychology
783	None	Timothy Dwight College	Near Eastern Languages & Civs
784	2021	Pierson College	Theater Studies
785	2019	Jonathan Edwards College	Computing and the Arts
786	2020	Jonathan Edwards College	Computer Science
787	2020	Benjamin Franklin College	Political Science
788	2021	Ezra Stiles College	History
789	2022	Branford College	Undeclared
790	2021	Benjamin Franklin College	Mechanical Engineering
791	2021	Jonathan Edwards College	Undeclared
792	2022	Ezra Stiles College	Undeclared
793	2021	Jonathan Edwards College	Psychology
794	2020	Jonathan Edwards College	Global Affairs
795	2022	Morse College	Undeclared
796	2022	Trumbull College	Undeclared
797	2022	Berkeley College	Undeclared
798	2021	Silliman College	Comparative Literature
799	2020	Saybrook College	Lit. and Comparative Cultures
800	2021	Pauli Murray College	Undeclared
801	2019	Berkeley College	Chemistry (Int.)
802	2019	Berkeley College	Psychology
803	2019	Saybrook College	Engineering Science-Mechanical
804	None	Morse College	Visiting International Program
805	2022	Davenport College	Undeclared
806	2022	Ezra Stiles College	Undeclared
807	2021	Grace Hopper College	Undeclared
808	2020	Davenport College	Neuroscience
809	2021	Grace Hopper College	English
810	2021	Timothy Dwight College	Undeclared
811	2020	Pierson College	Mechanical Engineering
812	None	Ezra Stiles College	Visiting International Program
813	2019	Grace Hopper College	Ecology & Evolutionary Biology
814	2021	Ezra Stiles College	Theater Studies
815	2020	Trumbull College	Economics
816	2020	Pauli Murray College	Undeclared
817	2019	Berkeley College	English
818	2019	Berkeley College	Chemistry
819	2019	Saybrook College	Statistics and Data Science
820	2022	Trumbull College	Undeclared
821	2020	Pierson College	Statistics and Data Science
822	2020	Pauli Murray College	Computing and the Arts
823	2020	Jonathan Edwards College	Molecular Biophysics & Biochem
824	2019	Branford College	Ethics,Politics & Economics
825	2021	Pauli Murray College	Computer Science
826	2021	Morse College	Undeclared
827	2020	Benjamin Franklin College	Computing and the Arts
828	2019	Trumbull College	Economics
829	2022	Branford College	Undeclared
830	2022	Berkeley College	Undeclared
831	2022	Branford College	Undeclared
832	2020	Silliman College	Comparative Literature
833	2019	Trumbull College	Mechanical Engineering
834	2021	Davenport College	Undeclared
835	2020	Berkeley College	Mechanical Engineering
836	2021	Pauli Murray College	Physics & Philosophy
837	2022	Grace Hopper College	Undeclared
838	2021	Timothy Dwight College	History
839	2022	Saybrook College	Undeclared
840	2019	Morse College	History
841	2019	Pierson College	Ethics,Politics & Economics
842	2022	Trumbull College	Undeclared
843	2022	Silliman College	Undeclared
844	2021	Branford College	Undeclared
845	2022	Jonathan Edwards College	Undeclared
846	2021	Silliman College	Undeclared
847	2021	Saybrook College	Undeclared
848	2022	Benjamin Franklin College	Undeclared
849	2020	Silliman College	Psychology
850	2022	Trumbull College	Undeclared
851	2019	Berkeley College	Electrical Engineering
852	2019	Pauli Murray College	Ethnicity, Race & Migration
853	2021	Trumbull College	Chemical Engineering
854	2020	Branford College	Neuroscience
855	2020	Silliman College	Molecular,Cellular,Dev Biology
856	2019	Grace Hopper College	Philosophy
857	2021	Grace Hopper College	Philosophy
858	2020	Davenport College	Elec.Engineering/Computer Sci
859	2021	Pauli Murray College	Undeclared
860	2022	Timothy Dwight College	Undeclared
861	2021	Davenport College	Undeclared
862	2022	Berkeley College	Undeclared
863	2021	Morse College	Undeclared
864	None	Saybrook College	Visiting International Program
865	2022	Davenport College	Undeclared
866	2019	Ezra Stiles College	Computer Science
867	2020	Pauli Murray College	Mechanical Engineering
868	2022	Morse College	Undeclared
869	2020	Pierson College	Statistics and Data Science
870	2019	Benjamin Franklin College	Engineering Science-Chemical
871	2019	Benjamin Franklin College	Molecular Biophysics & Biochem
872	2022	Timothy Dwight College	Undeclared
873	2022	Grace Hopper College	Undeclared
874	2019	Saybrook College	Biomedical Engineering
875	2020	Trumbull College	Molecular,Cellular,Dev Biology
876	2021	Berkeley College	Molecular,Cellular,DevBio(Int)
877	2020	Pierson College	Computer Science & Mathematics
878	2019	Davenport College	Neuroscience
879	2021	Silliman College	Ethnicity, Race & Migration
880	2020	Trumbull College	Molecular,Cellular,Dev Biology
881	2021	Saybrook College	Undeclared
882	2022	Branford College	Undeclared
883	2021	Grace Hopper College	Undeclared
884	2019	Jonathan Edwards College	Biomedical Engineering
885	2021	Branford College	Undeclared
886	2022	Jonathan Edwards College	Undeclared
887	2021	Pauli Murray College	Undeclared
888	2022	Benjamin Franklin College	Economics
889	2020	Morse College	Political Science
890	2021	Benjamin Franklin College	Undeclared
891	2019	Ezra Stiles College	Global Affairs
892	2020	Pauli Murray College	Computer Science
893	2019	Pauli Murray College	Computer Science
894	2021	Pierson College	Undeclared
895	2019	Berkeley College	Molecular Biophysics & Biochem
896	2020	Pierson College	Computer Science
897	2022	Berkeley College	Undeclared
898	2020	Davenport College	Computer Science
899	2021	Grace Hopper College	Mathematics
900	2019	Timothy Dwight College	Ethics,Politics & Economics
901	2020	Ezra Stiles College	Political Science
902	2020	Grace Hopper College	Economics
903	2022	Trumbull College	Undeclared
904	2019	Timothy Dwight College	Computer Science
905	2019	Berkeley College	Molecular,Cellular,Dev Biology
906	2020	Saybrook College	Psychology
907	2020	Pauli Murray College	Mathematics (Int.)
908	2021	Branford College	Undeclared
909	2021	Pierson College	Undeclared
910	2021	Grace Hopper College	Chemical Engineering
911	2021	Davenport College	Undeclared
912	2021	Timothy Dwight College	Undeclared
913	2022	Pierson College	Biomedical Engineering
914	2022	Branford College	Undeclared
915	2019	Davenport College	Political Science
916	2020	Berkeley College	Political Science
917	2020	Ezra Stiles College	Anthropology
918	2020	Berkeley College	Economics
919	2022	Berkeley College	Undeclared
920	2020	Morse College	Economics
921	2020	Grace Hopper College	Chemistry
922	2022	Berkeley College	Undeclared
923	2021	Davenport College	Undeclared
924	2022	Saybrook College	Undeclared
925	2021	Jonathan Edwards College	History Science, Medicine & PH
926	2021	Grace Hopper College	Undeclared
927	2022	Berkeley College	Undeclared
928	2019	Pauli Murray College	Environmental Studies
929	None	Morse College	Visiting International Program
930	2020	Davenport College	English
931	2022	Grace Hopper College	Undeclared
932	2020	Ezra Stiles College	Political Science
933	2019	Jonathan Edwards College	Molecular,Cellular,DevBio(Int)
934	2022	Branford College	Undeclared
935	2022	Branford College	Undeclared
936	None	Silliman College	Political Science
937	2019	Benjamin Franklin College	History
938	2022	Jonathan Edwards College	Undeclared
939	2020	Jonathan Edwards College	Political Science
940	2021	Morse College	Undeclared
941	2020	Ezra Stiles College	Psychology
942	2021	Pauli Murray College	Undeclared
943	2022	Branford College	Undeclared
944	2022	Davenport College	Undeclared
945	2019	Saybrook College	Economics
946	2021	Branford College	Elec.Engineering/Computer Sci
947	2021	Trumbull College	Undeclared
948	2020	Grace Hopper College	Ethics,Politics & Economics
949	2020	Branford College	Molecular,Cellular,Dev Biology
950	2019	Davenport College	Economics
951	2019	Davenport College	Computer Science & Mathematics
952	2020	Davenport College	Molecular,Cellular,Dev Biology
953	2021	Saybrook College	Undeclared
954	2019	Trumbull College	Political Science
955	2020	Pierson College	Computer Science
956	2020	Ezra Stiles College	Art
957	2021	Trumbull College	Undeclared
958	2022	Timothy Dwight College	Undeclared
959	2019	Pauli Murray College	Mechanical Engineering
960	2019	Davenport College	Computer Science
961	2019	Silliman College	Political Science
962	2022	Grace Hopper College	Undeclared
963	2019	Davenport College	Psychology
964	2022	Davenport College	Undeclared
965	2022	Grace Hopper College	Undeclared
966	2021	Grace Hopper College	History Science, Medicine & PH
967	2021	Berkeley College	Undeclared
968	2022	Davenport College	Undeclared
969	2022	Ezra Stiles College	Undeclared
970	2020	Silliman College	Philosophy
971	2021	Silliman College	Economics
972	2021	Trumbull College	History
973	2020	Berkeley College	Philosophy
974	2019	Jonathan Edwards College	Economics
975	2019	Saybrook College	Architecture
976	2019	Pierson College	Biomedical Engineering
977	2020	Silliman College	English
978	2021	Jonathan Edwards College	Undeclared
979	2019	Davenport College	Economics
980	2020	Benjamin Franklin College	Computer Science
981	2022	Benjamin Franklin College	Undeclared
982	2020	Pierson College	Statistics and Data Science
983	2019	Morse College	Psychology
984	2019	Jonathan Edwards College	Philosophy
985	2020	Pierson College	History of Art
986	2022	Benjamin Franklin College	Undeclared
987	None	Grace Hopper College	Global Affairs
988	2022	Jonathan Edwards College	Undeclared
989	2019	Berkeley College	Ethnicity, Race & Migration
990	2019	Silliman College	Biomedical Engineering
991	2019	Grace Hopper College	Computer Science
992	2020	Saybrook College	Cognitive Science
993	2021	Pauli Murray College	Undeclared
994	2022	Pauli Murray College	Undeclared
995	2021	Pierson College	Undeclared
996	2020	Benjamin Franklin College	Psychology
997	2022	Pierson College	Political Science
998	2019	Benjamin Franklin College	Computer Science & Psychology
999	2022	Grace Hopper College	Russian
1000	2019	Branford College	Psychology
1001	2020	Saybrook College	Psychology
1002	2020	Branford College	Psychology
1003	2021	Ezra Stiles College	Linguistics
1004	2021	Davenport College	Undeclared
1005	2019	Trumbull College	Women'sGender&SexualityStudies;
1006	2022	Timothy Dwight College	Undeclared
1007	2019	Saybrook College	History
1008	2019	Davenport College	Molecular,Cellular,Dev Biology
1009	2021	Davenport College	Undeclared
1010	2022	Silliman College	Undeclared
1011	2021	Branford College	Undeclared
1012	2021	Saybrook College	Undeclared
1013	2022	Jonathan Edwards College	Undeclared
1014	2021	Silliman College	Undeclared
1015	2022	Davenport College	Undeclared
1016	2021	Pierson College	Undeclared
1017	2022	Trumbull College	Undeclared
1018	2019	Jonathan Edwards College	Statistics and Data Science
1019	2020	Morse College	Environmental Engineering
1020	2019	Davenport College	Statistics and Data Science
1021	2021	Silliman College	Cognitive Science
1022	2019	Timothy Dwight College	Chemical Engineering
1023	2019	Morse College	Psychology
1024	2021	Ezra Stiles College	Mathematics (Int.)
1025	2022	Morse College	Undeclared
1026	2022	Pierson College	Undeclared
1027	2022	Morse College	Undeclared
1028	2021	Trumbull College	Undeclared
1029	2019	Davenport College	Political Science
1030	2020	Timothy Dwight College	English
1031	2020	Benjamin Franklin College	American Studies
1032	2021	Grace Hopper College	Undeclared
1033	2021	Berkeley College	Computer Science
1034	2022	Pauli Murray College	Undeclared
1035	2020	Benjamin Franklin College	Global Affairs
1036	2021	Branford College	English
1037	2022	Branford College	Undeclared
